event_id,frame_id,player_id,team,marginal_pc,importance_score
89,5102,Home_5,Home,0.002754,0.0032
89,5102,Home_6,Home,0.018871,0.0218
89,5102,Home_7,Home,0.073304,0.0846
89,5102,Home_8,Home,0.034499,0.0398
89,5102,Home_9,Home,0.002783,0.0032
92,5222,Away_15,Away,0.047205,0.0545
92,5222,Away_17,Away,0.007032,0.0081
92,5222,Away_18,Away,9e-06,0.0
92,5222,Away_19,Away,0.13433,0.1551
92,5222,Away_20,Away,0.033312,0.0385
92,5222,Away_22,Away,1e-06,0.0
92,5222,Away_23,Away,0.092748,0.1071
92,5222,Home_7,Home,0.250406,0.2891
92,5222,Home_8,Home,0.027075,0.0313
93,5372,Away_16,Away,0.001411,0.0016
93,5372,Away_17,Away,0.003655,0.0042
93,5372,Away_18,Away,0.011717,0.0135
93,5372,Away_20,Away,0.03544,0.0409
93,5372,Away_22,Away,0.068262,0.0788
93,5372,Away_23,Away,0.28818,0.3327
93,5372,Away_24,Away,0.050673,0.0585
93,5372,Home_1,Home,0.001472,0.0017
93,5372,Home_10,Home,0.005137,0.0059
93,5372,Home_4,Home,0.013702,0.0158
93,5372,Home_5,Home,0.085271,0.0984
93,5372,Home_6,Home,0.14336,0.1655
93,5372,Home_7,Home,0.005019,0.0058
93,5372,Home_9,Home,0.062624,0.0723
94,5400,Away_17,Away,0.001549,0.0018
94,5400,Away_18,Away,0.007834,0.009
94,5400,Away_19,Away,0.006239,0.0072
94,5400,Away_20,Away,0.013521,0.0156
94,5400,Away_21,Away,0.008215,0.0095
94,5400,Away_22,Away,0.119985,0.1385
94,5400,Home_1,Home,0.001409,0.0016
94,5400,Home_10,Home,0.003638,0.0042
94,5400,Home_4,Home,0.011374,0.0131
94,5400,Home_5,Home,0.153906,0.1777
94,5400,Home_6,Home,0.113435,0.131
94,5400,Home_7,Home,0.001989,0.0023
94,5400,Home_9,Home,0.066825,0.0772
95,5447,Away_19,Away,0.001044,0.0012
95,5447,Away_20,Away,0.004635,0.0054
95,5447,Away_21,Away,0.000891,0.001
95,5447,Away_22,Away,0.064565,0.0745
95,5447,Home_1,Home,0.000743,0.0009
95,5447,Home_10,Home,0.001686,0.0019
